,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_subjectivity,sentiment_subjectivity,sentiment_subjectivity,sentiment_subjectivity,sentiment_subjectivity,sentiment_subjectivity,sentiment_subjectivity,sentiment_subjectivity
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
Date,,,,,,,,,,,,,,,,
2012-05-10,106.0,0.15590222474066817,0.3274052435381734,-0.5,-0.1,0.13484848484848483,0.35,1.0,106.0,0.46983424201584556,0.271661451309923,0.05,0.25,0.4457936507936508,0.65,1.0
2012-05-11,70.0,0.23750684583273873,0.34088571896045455,-0.5,-0.03333333333333334,0.24166666666666664,0.4935267857142857,1.0,70.0,0.5585381562881565,0.24357806544727592,0.05,0.43846153846153846,0.5100396825396825,0.7025000000000001,1.0
2012-05-12,63.0,0.15516879394855587,0.43200460188144935,-1.0,-0.04166666666666667,0.25,0.428125,1.0,63.0,0.4866501752216039,0.24992960801672853,0.06666666666666668,0.25,0.4772727272727273,0.6000000000000001,1.0
2012-05-13,30.0,0.30055787788600286,0.33973140131537605,-0.2,0.016517857142857157,0.25,0.5,1.0,30.0,0.4885419302919304,0.24924973202804712,0.1,0.3,0.43505952380952384,0.6954545454545454,1.0
2012-05-14,45.0,0.35699389730639736,0.35349360413135866,-0.4,0.1,0.2727272727272727,0.625,1.0,45.0,0.54916987333654,0.24699795620572496,0.03333333333333333,0.4,0.6,0.65,1.0
2012-05-15,64.0,0.31571733659136003,0.44748271720050536,-0.8928571428571429,0.03333333333333333,0.25,0.625,1.0,64.0,0.6036728896103895,0.2717351615707507,0.06666666666666668,0.42083333333333334,0.5527777777777778,0.8517857142857143,1.0
2012-05-16,44.0,0.16156342194605686,0.36538405007257657,-1.0,-0.06796875,0.17796266233766234,0.4,1.0,44.0,0.574845177970178,0.2033912523211312,0.06666666666666668,0.4545454545454545,0.5,0.6666666666666667,1.0
2012-05-17,51.0,0.2803463557140028,0.3927281656550592,-0.75,0.07500000000000001,0.25,0.5083333333333333,1.0,51.0,0.5902307387601503,0.26356343160796913,0.06666666666666668,0.42500000000000004,0.5750000000000001,0.7875,1.0
2012-05-18,79.0,0.3361987928562295,0.32889932217711215,-0.5,0.13636363636363635,0.4,0.5253787878787879,1.0,79.0,0.5673469322519956,0.24587005015654087,0.15,0.3583928571428571,0.55,0.7416666666666667,1.0
2012-05-19,26.0,0.359432060994561,0.353401719424679,-0.5,0.11534090909090909,0.3174242424242424,0.5,1.0,26.0,0.5335130147630147,0.24710894468670136,0.1,0.35,0.4833333333333333,0.7333333333333334,1.0
2012-05-20,33.0,0.16829298121911762,0.4004600096206859,-0.6999999999999998,0.01249999999999999,0.17500000000000002,0.5,1.0,33.0,0.520019895928987,0.21155257325926838,0.225,0.37142857142857133,0.5,0.6444444444444445,1.0
2012-05-21,73.0,0.2544200218857754,0.4308535024962994,-1.0,0.05,0.3,0.5,1.0,73.0,0.5440832886038366,0.24839148912184705,0.05,0.35,0.55,0.75,1.0
2012-05-22,54.0,0.2758230818018144,0.4101624720392556,-0.9765625,0.05454545454545455,0.32857142857142857,0.5,1.0,54.0,0.5868609374164928,0.26126068349017817,0.125,0.4,0.5833333333333333,0.75,1.0
2012-05-23,65.0,0.23779308942468125,0.4254878560630704,-0.6,-0.016666666666666666,0.34375,0.5,1.0,65.0,0.5380999740999743,0.23432942942525564,0.06666666666666668,0.3875,0.5333333333333333,0.7333333333333334,1.0
2012-05-24,60.0,0.3604409421596922,0.342316685811189,-0.5,0.2,0.35,0.6040178571428572,1.0,60.0,0.589046145983646,0.24955666186096395,0.1,0.43281250000000004,0.5874999999999999,0.8,1.0
2012-05-25,55.0,0.28484645152826965,0.3400274493812856,-0.45,0.06742424242424243,0.25,0.5,1.0,55.0,0.533532795487341,0.27531600852925453,0.06666666666666668,0.3416666666666667,0.5357142857142857,0.75,1.0
2012-05-26,48.0,0.3425340646043771,0.40788703467317877,-0.9375,0.15156250000000002,0.35,0.53125,1.0,48.0,0.5819893648018649,0.2532206054487125,0.1,0.39722222222222225,0.6,0.7625,1.0
2012-05-27,27.0,0.246681572671156,0.4229720981754715,-0.6999999999999998,-0.08249999999999999,0.3125,0.625,1.0,27.0,0.5649120838009727,0.21553505788240077,0.15,0.5,0.55,0.6909722222222222,1.0
2012-05-28,37.0,0.23082916520416522,0.36629670699300193,-0.5,-0.03181818181818183,0.125,0.5,1.0,37.0,0.5330504205504204,0.24819133983581682,0.2,0.375,0.5,0.75,1.0
2012-05-29,62.0,0.2900410595975112,0.3977143619005837,-1.0,0.105625,0.27760416666666665,0.56625,1.0,62.0,0.574248785861689,0.24819314027204895,0.05,0.4386363636363636,0.5,0.75,1.0
2012-05-30,135.0,0.3570032634546522,0.26093037195212654,-0.4,0.2,0.35,0.45458333333333334,1.0,135.0,0.6018124365346588,0.2270771436044112,0.1,0.45298701298701294,0.6000000000000001,0.8,1.0
2012-05-31,105.0,0.22055800994640276,0.33069058849341576,-0.6999999999999998,-0.05,0.25,0.46875,1.0,105.0,0.5813183621933621,0.2392528025599565,0.1,0.4375,0.6,0.75,1.0
2012-06-01,71.0,0.33682361847854814,0.41044038546144523,-0.6041666666666665,0.14227272727272727,0.3333333333333333,0.625,1.0,71.0,0.5824559986179704,0.1827259415869446,0.1,0.48444444444444446,0.6,0.6625,1.0
2012-06-02,27.0,0.1726863542835765,0.3394960045176143,-1.0,0.04166666666666667,0.18333333333333332,0.30454545454545456,0.8,27.0,0.46319561354283584,0.19887925024448708,0.1,0.32916666666666666,0.45,0.525,1.0
2012-06-03,26.0,0.1318994662744663,0.4747517702481957,-1.0,-0.2033068783068783,0.2,0.5,0.9,26.0,0.5577441077441075,0.2751312489889945,0.1,0.32500000000000007,0.5678571428571428,0.7333333333333334,1.0
2012-06-04,61.0,0.28044030764317657,0.28997375457586716,-0.4,0.125,0.2857142857142857,0.5,0.9375,61.0,0.5406349797743241,0.24604970070359142,0.05,0.4,0.5,0.7250000000000001,1.0
2012-06-05,61.0,0.36526091565538293,0.40134977132725924,-0.625,0.16666666666666666,0.4,0.5,1.0,61.0,0.6538396060527208,0.2725317856404999,0.1,0.5,0.7,0.9,1.0
2012-06-06,62.0,0.3260458851184657,0.3583466064800908,-0.78125,0.12471590909090907,0.3,0.5,1.0,62.0,0.5693260368663594,0.23356054506143537,0.1,0.4,0.5,0.7,1.0
2012-06-07,56.0,0.30090849905303024,0.3639977966137552,-0.525,0.08096590909090909,0.2875,0.5326704545454546,1.0,56.0,0.4905625128839414,0.24227575344924937,0.06666666666666668,0.2972222222222222,0.5,0.6000000000000001,1.0
2012-06-08,79.0,0.36818057667543436,0.31880892962904506,-0.4166666666666667,0.16856060606060605,0.3857142857142857,0.5653409090909091,1.0,79.0,0.5138374401032628,0.22736463151916414,0.06666666666666668,0.32499999999999996,0.5,0.6583333333333333,1.0
2012-06-09,37.0,0.3691685455747956,0.41644632072314547,-0.5,0.16666666666666666,0.3571428571428571,0.7,1.0,37.0,0.5860767260767259,0.2555402891936889,0.1,0.4666666666666667,0.6000000000000001,0.7,1.0
2012-06-10,22.0,0.13054284730421092,0.35157023064072224,-0.45,-0.1,0.15,0.25,1.0,22.0,0.5154638921684376,0.31633225878359333,0.06666666666666668,0.22708333333333336,0.55,0.7,1.0
2012-06-11,55.0,0.36633297258297254,0.3203014781832089,-0.4,0.18409090909090908,0.4,0.55,1.0,55.0,0.635454217499672,0.22131296702607148,0.2,0.48958333333333337,0.6,0.8,1.0
2012-06-12,87.0,0.2948445407611625,0.33975650388005113,-0.625,0.1,0.3,0.5,1.0,87.0,0.5258772453600041,0.28042262489285785,0.04444444444444445,0.31742424242424244,0.5,0.7322916666666667,1.0
2012-06-13,60.0,0.3297881568662818,0.3853894278849155,-1.0,0.2,0.43125,0.5,1.0,60.0,0.667433341350008,0.24539636962111686,0.1,0.5,0.6166666666666667,0.9,1.0
2012-06-14,57.0,0.2739717428039797,0.4202568884697654,-0.9375,0.11666666666666675,0.3125,0.5,1.0,57.0,0.5867367281840966,0.25366044043299285,0.1,0.4,0.6,0.8,1.0
2012-06-15,71.0,0.30553109693514624,0.40078253396002167,-1.0,0.09722222222222221,0.2875,0.5066666666666666,1.0,71.0,0.6210532894335713,0.2608767790565807,0.1,0.47727272727272724,0.6,0.8083333333333335,1.0
2012-06-16,41.0,0.33564275430700735,0.34990581388989983,-0.5,0.125,0.3380952380952381,0.625,1.0,41.0,0.609623235842748,0.255950496289267,0.06666666666666668,0.4666666666666666,0.5666666666666667,0.75,1.0
2012-06-17,59.0,0.21923442964756537,0.3542813226445285,-0.8749999999999998,0.12424242424242422,0.26666666666666666,0.43446969696969695,1.0,59.0,0.5845470524453575,0.22090607398850745,0.15833333333333333,0.43981481481481477,0.5357142857142857,0.6666666666666666,1.0
2012-06-18,50.0,0.2936890557359308,0.4048706504504443,-0.75,0.10416666666666667,0.2875,0.5928571428571429,1.0,50.0,0.5743177563177563,0.26890975310433646,0.1,0.4,0.575,0.7591727716727716,1.0
2012-06-19,69.0,0.20623781185601842,0.28026023268035427,-0.5,-0.018750000000000003,0.21212121212121213,0.4375,0.68359375,69.0,0.5459024831850918,0.22161958733436554,0.07142857142857142,0.4,0.55,0.6772727272727272,1.0
2012-06-20,63.0,0.23886263427930104,0.3140625296426198,-0.4,-0.037500000000000006,0.25,0.4354166666666667,1.0,63.0,0.5142507749452193,0.22606317062420614,0.08333333333333333,0.3666666666666667,0.5,0.6875,1.0
2012-06-21,53.0,0.3016121457159192,0.3497201668595968,-1.0,0.11666666666666665,0.3,0.5,1.0,53.0,0.5937660522566182,0.2715147063453298,0.1,0.4,0.6071428571428571,0.8194444444444444,1.0
2012-06-22,64.0,0.342881125357932,0.3591947714459476,-1.0,0.1,0.34261363636363634,0.6,1.0,64.0,0.551437646554834,0.25152869657102067,0.05555555555555556,0.35965909090909093,0.5357142857142857,0.703125,1.0
2012-06-23,28.0,0.18553294423830138,0.45990187474438227,-0.625,-0.04573863636363637,0.21736111111111112,0.5,1.0,28.0,0.5908562667491238,0.25929578284322014,0.1,0.42500000000000004,0.625,0.7392857142857143,1.0
2012-06-24,26.0,0.4395673076923078,0.3294796082201537,-0.3,0.20625000000000002,0.5,0.6953125,1.0,26.0,0.5720299145299145,0.25343584389458473,0.1,0.41250000000000003,0.5291666666666667,0.8,1.0
2012-06-25,64.0,0.3709322722317107,0.36102094785208755,-0.9375,0.16666666666666666,0.37689393939393934,0.5671875,1.0,64.0,0.6076737238455989,0.23901955885382153,0.1,0.4861111111111111,0.6666666666666666,0.75,1.0
2012-06-26,136.0,0.2874369043308612,0.3703602250062658,-0.9375,0.13636363636363635,0.32291666666666663,0.5,1.0,136.0,0.6284128177786268,0.2477716861829443,0.05,0.5,0.6,0.8,1.0
2012-06-27,56.0,0.2855681737657184,0.43400046111090473,-1.0,0.04242424242424242,0.375,0.5416666666666666,1.0,56.0,0.625036075036075,0.25906451747106457,0.06666666666666668,0.4,0.6000000000000001,0.8597222222222223,1.0
2012-06-28,76.0,0.29343341189147104,0.30605915092343505,-0.3666666666666667,0.125,0.28869047619047616,0.5,1.0,76.0,0.49509771113389517,0.22451677611734772,0.1,0.375,0.5,0.6,1.0
2012-06-29,56.0,0.256833497603587,0.40977459935990346,-0.6212121212121212,0.04583333333333332,0.25,0.5416666666666667,1.0,56.0,0.572290464165464,0.22363709073868893,0.15555555555555556,0.4,0.5111111111111111,0.75,1.0
2012-06-30,31.0,0.2972931722175674,0.27634648858891314,-0.25,0.09583333333333334,0.2875,0.5,0.875,31.0,0.5797811059907834,0.21607368236782967,0.0625,0.5,0.5357142857142857,0.7,1.0
2012-07-01,24.0,0.23889612268518523,0.45348469606264913,-0.6999999999999998,-0.10625000000000001,0.30833333333333335,0.5281250000000001,1.0,24.0,0.6165740740740739,0.20369590088993703,0.3,0.4861111111111111,0.6099999999999999,0.7625,1.0
2012-07-02,37.0,0.3339478276978277,0.3060293074787216,-0.4,0.16785714285714284,0.34375,0.5,1.0,37.0,0.6021313521313522,0.24510101686471472,0.15,0.4,0.6,0.7999999999999999,1.0
2012-07-03,59.0,0.33619010932570254,0.3707492718390371,-0.6,0.15333333333333332,0.4,0.5,1.0,59.0,0.6288974796390051,0.2728165969824647,0.025,0.47727272727272724,0.6166666666666667,0.8694444444444445,1.0
2012-07-04,39.0,0.2223558559496059,0.3188587350976449,-0.25,0.07604166666666667,0.175,0.3699404761904762,1.0,39.0,0.5047569097569097,0.19373761533607758,0.18,0.3678571428571428,0.5,0.6090909090909091,1.0
2012-07-05,41.0,0.3276346874670046,0.3843388431549436,-0.6,0.09523809523809523,0.4,0.6,1.0,41.0,0.6408083447717593,0.21810697324186637,0.2,0.5,0.6785714285714285,0.8,1.0
2012-07-06,49.0,0.3355433526224341,0.34936078704627016,-0.4,0.15416666666666667,0.3055555555555555,0.5750000000000001,1.0,49.0,0.5797561867459825,0.259310604357443,0.16666666666666666,0.4,0.5666666666666667,0.8,1.0
2012-07-07,37.0,0.2682356605794106,0.4146095387200806,-0.6999999999999998,0.04142857142857141,0.2681818181818182,0.55,1.0,37.0,0.6520524095524095,0.23517172609288853,0.2,0.5,0.6666666666666666,0.7708333333333333,1.0
2012-07-08,31.0,0.36932640052599736,0.4199710976212805,-0.9765625,0.23125,0.3352272727272727,0.6041666666666667,1.0,31.0,0.5637410976120654,0.23609814126127465,0.1,0.47638888888888886,0.5357142857142857,0.6666666666666666,1.0
2012-07-09,52.0,0.2721905446441579,0.4040179099215596,-0.9765625,0.08267045454545455,0.26785714285714285,0.5052083333333333,1.0,52.0,0.5950499500499501,0.25840234229515535,0.1,0.4253787878787879,0.6,0.8062500000000001,1.0
2012-07-10,56.0,0.20382810889507325,0.41043902618826156,-0.5,-0.13125,0.25,0.5,1.0,56.0,0.5173009431045145,0.28090365295469605,0.1,0.2925,0.47727272727272724,0.7312500000000001,1.0
2012-07-11,83.0,0.02113191334059181,0.41020808272290915,-1.0,-0.3,-0.05,0.31534090909090906,1.0,83.0,0.4364803369321442,0.296197334747938,0.05,0.1,0.475,0.6,1.0
2012-07-12,69.0,0.280382653528034,0.36442619281853134,-0.625,0.1,0.3333333333333333,0.5,1.0,69.0,0.6483933015454753,0.24384459111187642,0.1,0.5,0.6,0.9,1.0
2012-07-13,54.0,0.2958558134252578,0.42034681010431885,-1.0,0.17045454545454544,0.34261363636363634,0.5000000000000001,1.0,54.0,0.623799291415032,0.26257142507489134,0.05,0.4545454545454545,0.6,0.8763888888888889,1.0
2012-07-14,45.0,0.20448792488375822,0.38305931999086107,-0.8,0.07222222222222223,0.2,0.375,1.0,45.0,0.531664101330768,0.19583083290178901,0.13333333333333333,0.37777777777777777,0.5,0.6708333333333334,1.0
2012-07-15,25.0,0.11791428571428575,0.26897533162902376,-0.325,-0.1,0.12857142857142856,0.25,1.0,25.0,0.5260984126984127,0.24751397330576605,0.1,0.3333333333333333,0.5,0.7678571428571428,0.9
2012-07-16,51.0,0.19849265204657357,0.3909171280885904,-1.0,0.06818181818181818,0.2083333333333333,0.3921401515151516,1.0,51.0,0.5544691601064152,0.30855228653888556,0.1,0.36689814814814814,0.5,0.8375,1.0
2012-07-17,53.0,0.2921415000748728,0.37644844366659586,-1.0,0.10390625000000002,0.25,0.5,1.0,53.0,0.5511452165933297,0.2294509929857881,0.1,0.4,0.55,0.7,1.0
2012-07-18,64.0,0.26103867920274176,0.3440502841696241,-0.8,0.01309974747474744,0.25,0.49330357142857145,1.0,64.0,0.5169327200577201,0.25779718100493637,0.05,0.37410714285714286,0.5,0.6875,1.0
2012-07-19,50.0,0.2600545183982684,0.34566301146686157,-0.625,0.07916666666666666,0.24166666666666667,0.4666666666666666,1.0,50.0,0.5575508658008659,0.23643341059477166,0.1,0.38125,0.5416666666666667,0.7,1.0
2012-07-20,66.0,0.29479516940691186,0.3623625993508232,-1.0,0.12291666666666669,0.2583333333333333,0.575,1.0,66.0,0.6095790811321113,0.23991067537881372,0.13333333333333333,0.4547979797979797,0.5833333333333333,0.7625,1.0
2012-07-21,33.0,0.16330968414301747,0.47706550548917487,-0.78125,-0.25,0.3,0.44375,1.0,33.0,0.5629589546256216,0.21704717679907223,0.2,0.4,0.5333333333333333,0.7,1.0
2012-07-22,27.0,0.1440335898669232,0.43162285297346853,-1.0,-0.10795454545454546,0.15476190476190474,0.4714285714285714,1.0,27.0,0.5859841804286248,0.23302742479782385,0.175,0.42083333333333334,0.6,0.7214285714285714,1.0
2012-07-23,60.0,0.2579176286676287,0.40883885815445864,-0.7142857142857143,-0.054166666666666655,0.27625,0.5,1.0,60.0,0.6078850408850408,0.23652412648627238,0.08888888888888889,0.4534090909090908,0.5916666666666667,0.8,1.0
2012-07-24,80.0,0.3242601972680095,0.25384257099270885,-0.5,0.23446969696969697,0.3333333333333333,0.37812500000000004,1.0,80.0,0.5971793484293482,0.1950637352492324,0.1,0.5,0.6553571428571429,0.6666666666666666,1.0
2012-07-25,67.0,0.23133943939214466,0.34130826690197924,-0.75,0.08409090909090909,0.27901785714285715,0.484375,1.0,67.0,0.5311689568032851,0.24096443699792308,0.1,0.34664502164502164,0.5,0.7,1.0
2012-07-26,77.0,0.06421808530574766,0.46949933718569675,-0.6999999999999998,-0.4777777777777778,0.2,0.4,1.0,77.0,0.7130366278742899,0.2545943114177079,0.2,0.5,0.7000000000000001,1.0,1.0
2012-07-27,68.0,0.23591005426397196,0.39293091187842283,-1.0,0.09185606060606061,0.2625,0.5,1.0,68.0,0.5856573525874998,0.2751113109192819,0.05,0.4,0.5625,0.834375,1.0
2012-07-28,29.0,0.2744961545877494,0.3331202860097919,-0.6,0.11666666666666665,0.25,0.5,1.0,29.0,0.6105646987112505,0.25054085310819457,0.1,0.4909722222222222,0.6292929292929293,0.7428571428571429,1.0
2012-07-29,39.0,0.17981721981721988,0.42597782427285125,-0.6,0.03874999999999999,0.2,0.3684523809523809,1.0,39.0,0.6400134623211544,0.28654490604362837,0.2,0.4087301587301587,0.6000000000000001,0.95,1.0
2012-07-30,103.0,0.3598528130866571,0.3057909855945843,-0.4,0.15822975852272725,0.3111111111111111,0.5234375,1.0,103.0,0.6066254816740254,0.21960583394929184,0.1,0.47196969696969693,0.5833333333333334,0.75,1.0
2012-07-31,44.0,0.31508766643709823,0.2747387289520087,-0.2,0.11529017857142858,0.2583333333333333,0.5,1.0,44.0,0.5503504387027114,0.2623805414127963,0.125,0.4,0.5422619047619048,0.75,1.0
2012-08-01,31.0,0.3007468841642229,0.326820708311622,-0.6,0.09147727272727273,0.25,0.55625,0.9765625,31.0,0.6358015640273706,0.2580831097869698,0.05,0.5,0.65,0.775,1.0
2012-08-02,49.0,0.30472598924129535,0.4149896512647419,-0.9375,0.13333333333333333,0.3125,0.5,1.0,49.0,0.5497080376162009,0.25224380040240496,0.08333333333333334,0.3888888888888889,0.5083333333333333,0.7597222222222222,1.0
2012-08-03,40.0,0.1445641684704184,0.3580669242999686,-1.0,-0.05833333333333332,0.10625000000000001,0.3416666666666667,1.0,40.0,0.5246613455988455,0.24522741750713248,0.08333333333333333,0.3833333333333333,0.5,0.65625,1.0
2012-08-04,35.0,0.1667204700061843,0.2736884108508926,-0.625,0.019444444444444438,0.17045454545454544,0.3364583333333333,0.7,35.0,0.4613098330241187,0.23073373623274904,0.1,0.2944444444444445,0.45,0.605952380952381,1.0
2012-08-05,18.0,0.18778484247234248,0.5145138079147811,-0.8,-0.10624999999999998,0.29910714285714285,0.47265625,1.0,18.0,0.6751322751322753,0.27212822282154153,0.2,0.4708333333333333,0.6666666666666667,0.975,1.0
2012-08-06,50.0,0.2422328643578643,0.30964650479644307,-1.0,0.1,0.25,0.45989583333333334,1.0,50.0,0.49999549062049053,0.1982812554223746,0.1,0.4,0.44007936507936507,0.6000000000000001,1.0
2012-08-07,37.0,0.2444420069420069,0.39853247528302926,-0.6,0.033333333333333326,0.21666666666666667,0.5,1.0,37.0,0.6223392223392223,0.24838194857987025,0.1,0.4119047619047618,0.6,0.775,1.0
2012-08-08,54.0,0.21051203865150625,0.3530416339347744,-0.4,-0.10815972222222221,0.25,0.5,1.0,54.0,0.5306215817789894,0.21341793068843842,0.1,0.35416666666666663,0.5416666666666666,0.7,1.0
2012-08-09,62.0,0.19624547304360815,0.29132525954010347,-0.6,0.052272727272727276,0.22291666666666665,0.3511904761904761,1.0,62.0,0.5104984367484369,0.25439213941143013,0.1,0.3,0.5,0.6908549783549782,1.0
2012-08-10,47.0,0.26057531047557647,0.42101192266909254,-1.0,-0.02395833333333334,0.2452380952380953,0.5125,1.0,47.0,0.5984840809308893,0.24951604653074613,0.1,0.434375,0.6,0.7544642857142857,1.0
2012-08-11,49.0,0.1794430118728588,0.3691910932143971,-1.0,-0.1,0.19375,0.4553571428571429,1.0,49.0,0.4585897851203974,0.25585415003590567,0.1,0.3,0.5,0.5875,1.0
2012-08-12,39.0,0.19826846089866926,0.33217010196469177,-0.4833333333333333,-0.05,0.15,0.4375,0.8125,39.0,0.5266618566618568,0.26873745184506537,0.05,0.34375,0.5,0.7144841269841271,1.0
2012-08-13,55.0,0.30479051882460967,0.31182761541825205,-0.6999999999999998,0.11250000000000002,0.25,0.5,1.0,55.0,0.6002194674012854,0.23823923000155942,0.2,0.4,0.5833333333333334,0.8,1.0
2012-08-14,135.0,0.34895952991945445,0.3136633315937035,-0.6999999999999998,0.1678030303030303,0.3181818181818182,0.5,1.0,135.0,0.614567544937915,0.24983295659845287,0.06666666666666668,0.4621212121212121,0.5928571428571429,0.8,1.0
2012-08-15,102.0,0.28089637733249845,0.3339222701982923,-0.8,0.11988636363636364,0.31875,0.5,1.0,102.0,0.5803517080232767,0.2572545835219379,0.06666666666666668,0.4075757575757576,0.5416666666666667,0.825,1.0
2012-08-16,61.0,0.29722889758238114,0.3334784821497288,-0.5,0.07878787878787878,0.2625,0.5,1.0,61.0,0.5658685212783572,0.27674781962935224,0.03333333333333333,0.3666666666666667,0.5,0.8,1.0
2012-08-17,47.0,0.369076714139879,0.299288575757156,-0.3,0.16617965367965368,0.4375,0.5,1.0,47.0,0.6080687191059533,0.23198360690748793,0.1,0.47727272727272724,0.6000000000000001,0.75,1.0
2012-08-18,31.0,0.15840751989945537,0.3328504843072467,-0.38,-0.1,0.1,0.37916666666666665,0.8,31.0,0.49926011264720954,0.2666656103430017,0.05,0.3402777777777778,0.5,0.6666666666666666,1.0
2012-08-19,23.0,0.24434743396699915,0.2802737321926289,-0.4,0.14434523809523808,0.21393939393939396,0.42500000000000004,0.8,23.0,0.5001121463077985,0.1938296523434473,0.05,0.4166666666666667,0.55,0.6305555555555555,0.8333333333333333
2012-08-20,38.0,0.328719494138902,0.3959277694705975,-0.75,0.1340909090909091,0.29375,0.59375,1.0,38.0,0.564994386704913,0.1992908792881984,0.2384615384615385,0.4,0.5632575757575757,0.692824074074074,1.0
2012-08-21,47.0,0.07723050221055543,0.416821889963563,-0.6999999999999998,0.0,0.17857142857142858,0.3125,1.0,47.0,0.5330796567498696,0.2576974348636554,0.1,0.3333333333333333,0.5,0.6666666666666666,1.0
2012-08-22,42.0,0.12537788600288602,0.37145079806649456,-0.8749999999999998,-0.04444444444444445,0.2,0.32734375,1.0,42.0,0.4502798392084105,0.21712280143401558,0.0625,0.2978571428571429,0.5,0.6,1.0
2012-08-23,38.0,0.22743290517961573,0.33707895108019187,-0.4,0.029241071428571422,0.26785714285714285,0.4151785714285714,1.0,38.0,0.5938638262322472,0.23341941693188456,0.2,0.44083333333333324,0.6,0.7750000000000001,1.0
2012-08-24,43.0,0.2470330380214101,0.36117811155731766,-0.37222222222222223,-0.04375,0.2,0.5,1.0,43.0,0.4955975032719217,0.22580384006186396,0.14285714285714285,0.37083333333333335,0.5,0.6583333333333333,1.0
2012-08-25,15.0,0.18112973860630113,0.39965010852072574,-0.4,-0.1008333333333333,0.025,0.49267578125,0.875,15.0,0.5598922558922559,0.24207858526617532,0.07142857142857142,0.4255952380952381,0.5833333333333333,0.7386363636363636,0.9
2012-08-26,27.0,0.21600917408209086,0.40027457567677127,-0.6999999999999998,0.026785714285714288,0.25,0.4375,1.0,27.0,0.5371813371813372,0.2729667747391786,0.1,0.35,0.5,0.713095238095238,1.0
2012-08-27,43.0,0.35902156951575553,0.32190197754938166,-0.4,0.18522727272727274,0.35,0.5,1.0,43.0,0.4741578189252607,0.19070474259975867,0.2,0.3416666666666667,0.5,0.6,1.0
2012-08-28,38.0,0.31539976836029465,0.3047380038271899,-0.3,0.15511363636363634,0.30000000000000004,0.4921875,1.0,38.0,0.5402853725222145,0.2303147771551481,0.10000000000000002,0.37569444444444444,0.5511904761904762,0.725,1.0
2012-08-29,125.0,0.29760047579590554,0.44814979784158077,-0.8749999999999998,0.13636363636363635,0.25,0.5201859907670454,1.0,125.0,0.6169518037518036,0.24509139458260504,0.03333333333333333,0.5,0.5499999999999999,0.8,1.0
2012-08-30,62.0,0.20951399071358756,0.36667125830059266,-0.5,-0.049999999999999975,0.225,0.43645833333333334,1.0,62.0,0.543756109481916,0.24095146077369994,0.08333333333333333,0.35833333333333334,0.5,0.7,1.0
2012-08-31,62.0,0.06915805520644232,0.473717795320615,-1.0,-0.125,0.17222222222222222,0.3776988636363636,1.0,62.0,0.5527630568356374,0.21782778549855286,0.1,0.38541666666666663,0.5636363636363636,0.6666666666666666,1.0
2012-09-01,32.0,0.15622662638287638,0.4716468289965865,-0.875,-0.23636363636363636,0.18484848484848482,0.5,1.0,32.0,0.5907060936748437,0.24014731888179458,0.16666666666666666,0.48863636363636365,0.5666666666666667,0.7329545454545454,1.0
2012-09-02,29.0,0.2055293700552321,0.3121413349004873,-0.725,-0.03333333333333333,0.20833333333333331,0.35,0.8,29.0,0.5032766084490223,0.19755130380078587,0.125,0.39666666666666667,0.5,0.65,0.8500000000000001
2012-09-03,46.0,0.2080643962267604,0.35385855147406164,-0.5,-0.0909722222222222,0.2,0.5,1.0,46.0,0.5644470344470343,0.22784450493317362,0.1,0.4,0.5733333333333334,0.7,1.0
2012-09-04,53.0,0.2259189264613793,0.40493823141464813,-0.6,-0.075,0.2222222222222222,0.5,1.0,53.0,0.6019137379043039,0.25425390930679703,0.1,0.4478114478114478,0.6,0.7999999999999999,1.0
2012-09-05,77.0,0.20007589812784624,0.3724168369208267,-0.6,0.01818181818181817,0.2,0.4000000000000001,1.0,77.0,0.5743308639412535,0.23006608351583208,0.17373737373737375,0.4444444444444444,0.5,0.75,1.0
2012-09-06,77.0,0.27044330616773793,0.3466804934306604,-0.46875,0.05,0.3125,0.5,1.0,77.0,0.5311974431292613,0.246422437606625,0.05,0.3333333333333333,0.5,0.675,1.0
2012-09-07,52.0,0.2714026685120436,0.36671858115837613,-0.6,0.07395833333333332,0.25,0.5,1.0,52.0,0.5118301143301144,0.23480822134331264,0.1,0.3729166666666667,0.48142857142857143,0.6,1.0
2012-09-08,28.0,0.15002507000274862,0.24884954210899252,-0.3,-0.058333333333333334,0.1801902958152958,0.2767361111111112,0.6,28.0,0.467851430976431,0.22523152901264404,0.03333333333333333,0.2944444444444445,0.49722222222222223,0.5708333333333333,1.0
2012-09-09,25.0,0.18886305916305918,0.3309694439306573,-0.75,0.07857142857142857,0.13636363636363635,0.4,1.0,25.0,0.4707853294853295,0.2777005411637275,0.06666666666666668,0.21666666666666667,0.4545454545454545,0.6000000000000001,1.0
2012-09-10,39.0,0.3304882733007733,0.30423727227136244,-0.3333333333333333,0.13068181818181818,0.30000000000000004,0.5234375,1.0,39.0,0.5550821400821402,0.24520393736672172,0.05,0.44166666666666665,0.5357142857142857,0.725,1.0
